t,r_x,r_y,v1,theta,r_cmd_x,r_cmd_y,r_user_x,r_user_y,r_user_dot_x,r_user_dot_y,v_ref_x,v_ref_y,u_force,theta_cmd,delta,u_tilde_x,u_tilde_y,OL_error_x,OL_error_y,IL_error,K_OL_norm,K_IL_norm,theta_ref,v_chrono_x,v_chrono_y,theta_dot,u_moment,v_des
2.201799999999867552e+01,-5.288944873981780148e-01,8.502084684983375951e+01,4.996759295491973951e+00,1.545847048706980198e+00,2.742030770710709303e-02,8.596905496183981654e+01,0.000000000000000000e+00,8.588999999999337831e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.521643338432000368e-03,5.001864887499161583e+00,3.422166071213499916e-01,1.638292149622241123e+00,1.115134187102705988e-02,-2.308065745898068080e-02,3.414373872921792619e-01,1.259492062514870336e-01,-6.755333982380484770e-03,-7.439812171495585602e-03,1.414411723936728649e+00,6.930762740159311264e+00,1.553299608029129697e+00,1.284707695253919091e-01,4.995109427939628866e+00,7.286895822855516194e-03,5.572288092887872635e-02,5.000000000000000000e+00
2.201999999999867441e+01,-5.286226395571838044e-01,8.503083907817708109e+01,4.997950112698656078e+00,1.545871520461348014e+00,2.742535081062146690e-02,8.597905780733023562e+01,0.000000000000000000e+00,8.589999999999336922e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.521721857764863250e-03,5.001865012528020848e+00,3.422459044210047763e-01,1.639091168535664611e+00,1.123451997034784558e-02,-2.335546429185564668e-02,3.414480654223470690e-01,1.334023647585952099e-01,-5.749989050059411966e-03,-7.428087567785679468e-03,1.414411725533496034e+00,6.930767190215358475e+00,1.553312655250405516e+00,1.359240080970272047e-01,4.996114898449102171e+00,1.223591803431874764e-02,5.615193276669041417e-02,5.000000000000000000e+00
2.202199999999867330e+01,-5.283307639702430336e-01,8.504083151490813464e+01,4.998303355533896486e+00,1.545906859336268591e+00,2.743039406715140280e-02,8.598906065317183334e+01,0.000000000000000000e+00,8.590999999999336012e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.521798315715966833e-03,5.001865137188831412e+00,3.422391939499416225e-01,1.640112298966318383e+00,1.146150317882592765e-02,-2.370365029446186433e-02,3.414173440793885628e-01,1.434163030359236202e-01,-5.645654579403469597e-03,-7.405795914140922420e-03,1.414411727208322755e+00,6.930771636240046440e+00,1.553326307692568076e+00,1.459380248936884839e-01,4.996219357948617379e+00,1.766955900769726431e-02,5.729057849925631163e-02,5.000000000000000000e+00
2.202399999999867219e+01,-5.280385988502311889e-01,8.505082571846357098e+01,4.999190083686205099e+00,1.545941127439211416e+00,2.743543747652218978e-02,8.599906349936426864e+01,0.000000000000000000e+00,8.591999999999335103e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.521874686222308481e-03,5.001865261325371570e+00,3.422753277471334843e-01,1.640262388517302883e+00,1.188225433112122600e-02,-2.375740125748911774e-02,3.414498292134560686e-01,1.435607610820577307e-01,-4.761635680984532826e-03,-7.385180253360434932e-03,1.414411728791861833e+00,6.930776081700966706e+00,1.553340727287710887e+00,1.460825593977737036e-01,4.997103501507846879e+00,1.713402588516727693e-02,5.940444378119628943e-02,5.000000000000000000e+00
2.202599999999867109e+01,-5.277825307672041610e-01,8.506081747489429290e+01,4.997516756412392347e+00,1.545955526754570597e+00,2.744048104584358508e-02,8.600906634590802469e+01,0.000000000000000000e+00,8.592999999999335614e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.521954615030884157e-03,5.001865385360082072e+00,3.422617176717581144e-01,1.638725982125101233e+00,1.231868668062636139e-02,-2.323184390660078952e-02,3.414723485325299457e-01,1.255134958604455786e-01,-5.986890221588936356e-03,-7.385200533144065105e-03,1.414411730351228469e+00,6.930780533693980061e+00,1.553355565322279030e+00,1.280353705466678871e-01,4.995878371103782634e+00,7.200436945946476694e-03,6.156595734712516643e-02,5.000000000000000000e+00
2.202799999999866998e+01,-5.275375669008804946e-01,8.507080975949307344e+01,4.997642681599677061e+00,1.545962363525911654e+00,2.744552477723622569e-02,8.601906919280298780e+01,0.000000000000000000e+00,8.593999999999334705e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522035605329808576e-03,5.001865508995110510e+00,3.422838864285551730e-01,1.638333632924606986e+00,1.237480500957360320e-02,-2.309936179913671048e-02,3.415035554618848224e-01,1.199607699134117161e-01,-5.723100729963626065e-03,-7.393201796371151602e-03,1.414411731836755948e+00,6.930784990323696881e+00,1.553370386466428332e+00,1.224827245284425964e-01,4.996142284630118446e+00,3.418851252515989116e-03,6.184801077273208159e-02,5.000000000000000000e+00
2.202999999999866887e+01,-5.273132415395193062e-01,8.508080414965641580e+01,4.998438820387695714e+00,1.545956535609261939e+00,2.745056867473395779e-02,8.602907204004876007e+01,0.000000000000000000e+00,8.594999999999333795e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522118614772350057e-03,5.001865632072327372e+00,3.423422794170076222e-01,1.637519854291147769e+00,1.232942177185623878e-02,-2.282533918033980563e-02,3.415805032020050036e-01,1.096406569454002611e-01,-4.670430040611073252e-03,-7.413850857170167785e-03,1.414411733124979031e+00,6.930789454994406462e+00,1.553384915612231243e+00,1.121626925507300671e-01,4.997195078954499436e+00,-2.913951304921024756e-03,6.163098338630475237e-02,5.000000000000000000e+00
2.203199999999866776e+01,-5.271095466260826701e-01,8.509079932385576228e+01,4.998574371788793158e+00,1.545939557986292678e+00,2.745561274237726460e-02,8.603907488764517097e+01,0.000000000000000000e+00,8.595999999999334307e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522203646529476428e-03,5.001865754723767488e+00,3.423768702638891326e-01,1.636686063628653542e+00,1.209593713026812199e-02,-2.254280217810802206e-02,3.416339318066263786e-01,9.932532153063840241e-02,-4.278299480979796954e-03,-7.445357625942339297e-03,1.414411734288284261e+00,6.930793928833268502e+00,1.553398804592750482e+00,1.018474401454107503e-01,4.997587332591347575e+00,-8.488824634406214042e-03,6.046539030214050092e-02,5.000000000000000000e+00
2.203399999999866665e+01,-5.268947870174121029e-01,8.510079395775019862e+01,4.998441610260392132e+00,1.545929649733871480e+00,2.746065697786951448e-02,8.604907773559233419e+01,0.000000000000000000e+00,8.596999999999333397e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522287528813929938e-03,5.001865877082106948e+00,3.423608112380208124e-01,1.637265007470022571e+00,1.166168661263196175e-02,-2.273951861353634696e-02,3.416047999732736984e-01,1.048570633151814924e-01,-4.548589986522522111e-03,-7.469154858882998127e-03,1.414411735526280856e+00,6.930798406214413454e+00,1.553411996887306579e+00,1.073792669617109619e-01,4.997317164737244966e+00,-4.954445395464678395e-03,5.829290214749376087e-02,5.000000000000000000e+00
2.203599999999866554e+01,-5.266588297548824293e-01,8.511078688966617278e+01,4.997854498424668002e+00,1.545932924601436165e+00,2.746570137688103541e-02,8.605908058389059079e+01,0.000000000000000000e+00,8.597999999999332488e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522369243901821916e-03,5.001865999263921836e+00,3.423160350878857172e-01,1.638296475425536247e+00,1.134440720180518794e-02,-2.308884075692616694e-02,3.415364889887929634e-01,1.154559713111838332e-01,-5.399643968130973803e-03,-7.479072285874188708e-03,1.414411736944026776e+00,6.930802883580982510e+00,1.553424803639388285e+00,1.179782588399977683e-01,4.996466233113975974e+00,1.637210752431730691e-03,5.670012893826660572e-02,5.000000000000000000e+00
2.203799999999866444e+01,-5.263954442667884148e-01,8.512077876922370478e+01,4.997669194221190381e+00,1.545952196698144876e+00,2.747074593382631269e-02,8.606908343254016813e+01,0.000000000000000000e+00,8.598999999999331578e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522448163383918859e-03,5.001866121204559867e+00,3.422795595857218709e-01,1.639625080188801931e+00,1.123448362618155102e-02,-2.354007866987182021e-02,3.414691224787564372e-01,1.291693387554570527e-01,-5.926016554377078194e-03,-7.472606941247406098e-03,1.414411738536096363e+00,6.930807357989087869e+00,1.553437668442403385e+00,1.316917079993588646e-01,4.995939982709544758e+00,9.635436121574704124e-03,5.614859499061441994e-02,5.000000000000000000e+00
2.203999999999866333e+01,-5.261059319641421261e-01,8.513077112795745904e+01,4.998232841240143998e+00,1.545987392949274453e+00,2.747579064336940630e-02,8.607908628154096675e+01,0.000000000000000000e+00,8.599999999999330669e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522524411957421248e-03,5.001866242750762304e+00,3.422734428259963657e-01,1.640921322791161208e+00,1.138719654462378404e-02,-2.398225700703344662e-02,3.414322202323752387e-01,1.422331235921634185e-01,-5.686216243590891395e-03,-7.450275493132707538e-03,1.414411740218924685e+00,6.930811827266645686e+00,1.553451065599865677e+00,1.447555717555473465e-01,4.996179904960968976e+00,1.759777689214012120e-02,5.691831992648268418e-02,5.000000000000000000e+00
2.204199999999866222e+01,-5.258051869576418902e-01,8.514076534490550330e+01,4.999300703266383650e+00,1.546029071735888438e+00,2.748083550314572160e-02,8.608908913089260295e+01,0.000000000000000000e+00,8.600999999999331180e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522599476904415199e-03,5.001866363764228218e+00,3.423037012864024731e-01,1.641567344050716803e+00,1.179157354674086576e-02,-2.420496409514535582e-02,3.414468386550436052e-01,1.478496372918583768e-01,-4.756417142047553170e-03,-7.421993863981013462e-03,1.414411741854766147e+00,6.930816292697491221e+00,1.553465312281033794e+00,1.503721617038157876e-01,4.997109825608714750e+00,2.083917274912235745e-02,5.895235421898872841e-02,5.000000000000000000e+00
2.204399999999866111e+01,-5.255140423741503364e-01,8.515076032089058344e+01,4.999560118325667268e+00,1.546064723163121934e+00,2.748588051495696669e-02,8.609909198059494884e+01,0.000000000000000000e+00,8.601999999999330271e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522675443526550820e-03,5.001866484355038445e+00,3.423282851747266875e-01,1.641263956642898370e+00,1.230554947397001150e-02,-2.410310324645272353e-02,3.414786892978240451e-01,1.430497658700364272e-01,-4.377364729818644662e-03,-7.400589117915634674e-03,1.414411743408833022e+00,6.930820758179424779e+00,1.553480396268212438e+00,1.455723653469408463e-01,4.997488999034409574e+00,1.782574224362614562e-02,6.152543994382028703e-02,5.000000000000000000e+00
2.204599999999866000e+01,-5.252467005628478347e-01,8.516075380986359278e+01,4.998522018239224707e+00,1.546086108832302797e+00,2.749092568345199925e-02,8.610909483064828862e+01,0.000000000000000000e+00,8.602999999999329361e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522753736953886345e-03,5.001866604748176570e+00,3.423223420398190386e-01,1.640292228569443456e+00,1.272230510726890876e-02,-2.377085479891614950e-02,3.414960209457142404e-01,1.311484050164966608e-01,-5.121291749516032610e-03,-7.394287435913415862e-03,1.414411744938772975e+00,6.930825227752325901e+00,1.553495988597735966e+00,1.336710804600232116e-01,4.996745192605522412e+00,1.069292711776543940e-02,6.359615340033385189e-02,5.000000000000000000e+00
2.204799999999865889e+01,-5.250050164332231706e-01,8.517074838287562955e+01,4.998746429663463609e+00,1.546092016836362992e+00,2.749597101366054938e-02,8.611909768105240914e+01,0.000000000000000000e+00,8.603999999999329873e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522834547851151004e-03,5.001866724686424348e+00,3.423651760214042605e-01,1.639251093656693525e+00,1.289307596779440228e-02,-2.341822845051980129e-02,3.415633181833295229e-01,1.183194273281320819e-01,-4.579879618919591167e-03,-7.403971761376970662e-03,1.414411746301631689e+00,6.930829704051753026e+00,1.553511631585313246e+00,1.208421810650859712e-01,4.997286725129256979e+00,2.954067208682855609e-03,6.445278886024952136e-02,5.000000000000000000e+00
2.204999999999865778e+01,-5.247909763888730650e-01,8.518074326906206295e+01,4.998561153556716263e+00,1.546081731698836892e+00,2.750101651102028824e-02,8.612910053180725356e+01,0.000000000000000000e+00,8.604999999999328963e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.522918080393414010e-03,5.001866844246833921e+00,3.423962246387817210e-01,1.638102675864562041e+00,1.281889150225758514e-02,-2.302804389389070949e-02,3.416209651665308988e-01,1.044972709850503778e-01,-4.423628086649422642e-03,-7.429899886480351157e-03,1.414411747533136809e+00,6.930834189642050447e+00,1.553526854299035254e+00,1.070201055329015327e-01,4.997443096599774925e+00,-5.142519793242861931e-03,6.407952306736977577e-02,5.000000000000000000e+00
2.205199999999865668e+01,-5.245989767311973750e-01,8.519073700754530876e+01,4.997714725748156894e+00,1.546059282729416617e+00,2.750606217985808455e-02,8.613910338291306346e+01,0.000000000000000000e+00,8.605999999999328054e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523003778642243788e-03,5.001866963575725578e+00,3.423968768207496516e-01,1.637183051338266138e+00,1.248474719376105671e-02,-2.271391444682323638e-02,3.416426486068535606e-01,9.347670921547572565e-02,-4.997392841576520084e-03,-7.467571569622410976e-03,1.414411748737196328e+00,6.930838684972754571e+00,1.553541232350203805e+00,9.599962729586913879e-02,4.996869451405257401e+00,-1.122460627942897284e-02,6.239844692387924718e-02,5.000000000000000000e+00
2.205399999999865557e+01,-5.243906900353485501e-01,8.520073461190597186e+01,4.999849091737122109e+00,1.546046360883508664e+00,2.751110801683647605e-02,8.614910623436905723e+01,0.000000000000000000e+00,8.606999999999327144e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523087806387232842e-03,5.001867082170893930e+00,3.424564367464005277e-01,1.638034126338744345e+00,1.192552479344940845e-02,-2.300867136443016450e-02,3.416826189771511868e-01,1.016199515119386027e-01,-3.063728593255987676e-03,-7.494871466698693752e-03,1.414411749801314899e+00,6.930843183480284608e+00,1.553554755816086042e+00,1.041429552905808464e-01,4.998803234982469590e+00,-6.461169189665470075e-03,5.962865109246615752e-02,5.000000000000000000e+00
2.205599999999865446e+01,-5.241590555869305446e-01,8.521072851371019397e+01,4.998286886803882112e+00,1.546047245264597025e+00,2.751615401719792811e-02,8.615910908617597386e+01,0.000000000000000000e+00,8.607999999999326235e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523169452924865601e-03,5.001867200790288237e+00,3.423733553133037621e-01,1.639141270856193655e+00,1.155662257109936301e-02,-2.338127544737428690e-02,3.415740481754194202e-01,1.132931847379120976e-01,-4.915514811942855999e-03,-7.507510551492346806e-03,1.414411751161858577e+00,6.930847682307175184e+00,1.553567811285980982e+00,1.158162725442993257e-01,4.996951567358951074e+00,4.416212286363666267e-04,5.776588672687967690e-02,5.000000000000000000e+00
2.205799999999865335e+01,-5.239077757022880810e-01,8.522072282983243952e+01,4.998736925089025007e+00,1.546060499937720989e+00,2.752120017691676856e-02,8.616911193833374227e+01,0.000000000000000000e+00,8.608999999999326747e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523249084354490385e-03,5.001867319022144542e+00,3.423693196678286865e-01,1.640129580437057255e+00,1.141395220228606788e-02,-2.371856529759661103e-02,3.415467474739519727e-01,1.231163667409039125e-01,-4.708600176672739224e-03,-7.507311348263323580e-03,1.414411752585478244e+00,6.930852179903316923e+00,1.553580793888263534e+00,1.256395361938287825e-01,4.997158600613615498e+00,6.627089883939817246e-03,5.705782215507248373e-02,5.000000000000000000e+00
2.205999999999865224e+01,-5.236294653804401955e-01,8.523071651115721181e+01,4.998753539456973982e+00,1.546089720342672669e+00,2.752624649048099337e-02,8.617911479084249038e+01,0.000000000000000000e+00,8.609999999999325837e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523325956821097487e-03,5.001867436971544123e+00,3.423418518913730058e-01,1.641451092958523317e+00,1.146267192985340154e-02,-2.416796364367377464e-02,3.414877056201772731e-01,1.366316060617084327e-01,-5.026025390789001790e-03,-7.491073545594195693e-03,1.414411754163254820e+00,6.930856673166725379e+00,1.553594122877606898e+00,1.391548551460629335e-01,4.996841293631355541e+00,1.461001348143650853e-02,5.730158157563428056e-02,5.000000000000000000e+00
2.206199999999865113e+01,-5.233352284073925498e-01,8.524071033430993793e+01,4.999020825909995303e+00,1.546127814396628386e+00,2.753129295459076295e-02,8.618911764370217554e+01,0.000000000000000000e+00,8.610999999999324928e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523401177512899982e-03,5.001867554560779361e+00,3.423375212492302255e-01,1.642288909974384259e+00,1.177228857908335646e-02,-2.445374999336464086e-02,3.414630178603960675e-01,1.445952543113317446e-01,-4.954671265323007390e-03,-7.466308480982064566e-03,1.414411755806900040e+00,6.930861162686165144e+00,1.553608167171315113e+00,1.471185802681528321e-01,4.996912765706221116e+00,1.904706483074218581e-02,5.885263453291898761e-02,5.000000000000000000e+00
2.206399999999865003e+01,-5.230486123259344700e-01,8.525070519921439427e+01,4.999446774758045109e+00,1.546161245490275560e+00,2.753633957065408297e-02,8.619912049691261302e+01,0.000000000000000000e+00,8.611999999999325439e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523477102829328484e-03,5.001867671699862683e+00,3.423658450871249759e-01,1.642075245728597643e+00,1.223534420212584600e-02,-2.438280818097839087e-02,3.414964868742149662e-01,1.407851167766964173e-01,-4.434034689277943642e-03,-7.446921681042883989e-03,1.414411757362264765e+00,6.930865652432001589e+00,1.553622976227687413e+00,1.433085179542093190e-01,4.997433519871501417e+00,1.671581197417550124e-02,6.117300474715685332e-02,5.000000000000000000e+00
2.206599999999864892e+01,-5.227838541717965137e-01,8.526069904266537947e+01,4.998666041447828334e+00,1.546181322335916652e+00,2.754138634293226695e-02,8.620912335047400177e+01,0.000000000000000000e+00,8.612999999999324530e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523555161052616364e-03,5.001867788595537156e+00,3.423666966808907031e-01,1.641193877484426800e+00,1.262254953800045001e-02,-2.408187449112633716e-02,3.415186939498021657e-01,1.298557847486863925e-01,-4.945638597148693805e-03,-7.441653891773869489e-03,1.414411758876411573e+00,6.930870146424155109e+00,1.553638260120411951e+00,1.323792618515157171e-01,4.996922033102713989e+00,1.003852702726391183e-02,6.309926094329346147e-02,5.000000000000000000e+00
2.206799999999864781e+01,-5.225439577792244661e-01,8.527069418517318411e+01,4.999008886597785306e+00,1.546186962793051789e+00,2.754643327629673413e-02,8.621912620438608599e+01,0.000000000000000000e+00,8.613999999999323620e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523635657465409139e-03,5.001867905015521032e+00,3.424124870167961632e-01,1.640189868888886737e+00,1.278478996302117622e-02,-2.374214971078969852e-02,3.415883803529300988e-01,1.174249790633580121e-01,-4.296778088754393821e-03,-7.451297327363493039e-03,1.414411760214279834e+00,6.930874647012958967e+00,1.553653587997964713e+00,1.199485342244106245e-01,4.997571010506782763e+00,2.820430818327165218e-03,6.391476098380585724e-02,5.000000000000000000e+00
2.206999999999864670e+01,-5.223265310506695069e-01,8.528069009668254807e+01,4.999116549453377800e+00,1.546179039894427509e+00,2.755148037514995249e-02,8.622912905864870936e+01,0.000000000000000000e+00,8.614999999999322711e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523718357463475802e-03,5.001868021012667143e+00,3.424472547411167023e-01,1.639279072624835631e+00,1.270806592709677711e-02,-2.343340161405728372e-02,3.416445491567537962e-01,1.061896066801932409e-01,-3.912533867183931591e-03,-7.474548103540534782e-03,1.414411761416737079e+00,6.930879155962565541e+00,1.553668543715541972e+00,1.087132423376586526e-01,4.997955371148337100e+00,-3.961515468327084233e-03,6.353252278482622584e-02,5.000000000000000000e+00
2.207199999999864559e+01,-5.221210186406781695e-01,8.529068737491533625e+01,4.999653459349025830e+00,1.546164791047766718e+00,2.755652764179019817e-02,8.623913191326160188e+01,0.000000000000000000e+00,8.615999999999321801e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523802207814519402e-03,5.001868136526844921e+00,3.424846558311560596e-01,1.638842330041978990e+00,1.241640024343263100e-02,-2.328673169224354522e-02,3.416920654725228990e-01,1.002320471610840258e-01,-3.228601781260387327e-03,-7.503752667778362806e-03,1.414411762497276959e+00,6.930883672376230820e+00,1.553682842582662316e+00,1.027557655185474955e-01,4.998639419231406755e+00,-7.124686153575554917e-03,6.208088873721748224e-02,5.000000000000000000e+00
2.207399999999864448e+01,-5.219078179736639234e-01,8.530068300327306474e+01,4.998923403547431477e+00,1.546155776158899764e+00,2.756157507459607720e-02,8.624913476822509040e+01,0.000000000000000000e+00,8.616999999999322313e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523885246589837976e-03,5.001868251860257075e+00,3.424513220887268616e-01,1.639258832838350610e+00,1.201896443216583267e-02,-2.342676503986104025e-02,3.416490811930921745e-01,1.040759515684231556e-01,-4.053550071853706527e-03,-7.527066423765660375e-03,1.414411763699077840e+00,6.930888192450669116e+00,1.553696474414035800e+00,1.065997537762376768e-01,4.997814586454991215e+00,-4.507791253363478343e-03,6.008477580645193994e-02,5.000000000000000000e+00
2.207599999999864337e+01,-5.216683371371179101e-01,8.531067679157006012e+01,4.998327353330710210e+00,1.546162306579600854e+00,2.756662266822102261e-02,8.625913762353954439e+01,0.000000000000000000e+00,8.617999999999321403e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.523965609358861089e-03,5.001868367032405338e+00,3.424006858949719123e-01,1.640517911426842002e+00,1.169736150974079632e-02,-2.385338182407500604e-02,3.415688010883050629e-01,1.172152608070392843e-01,-4.973748043588521739e-03,-7.534167834438276756e-03,1.414411765112108865e+00,6.930892711433510378e+00,1.553709762469319466e+00,1.197391460536291197e-01,4.996894503816668553e+00,3.264457063781591242e-03,5.846990879901196175e-02,5.000000000000000000e+00
2.207799999999864227e+01,-5.214122030887974324e-01,8.532067275470701873e+01,4.999619649209456007e+00,1.546179776035678577e+00,2.757167041923526407e-02,8.626914047920453754e+01,0.000000000000000000e+00,8.618999999999320494e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.524044255199588919e-03,5.001868481641383646e+00,3.424314465635410754e-01,1.641391220914291349e+00,1.163494419894090838e-02,-2.415383770753266185e-02,3.415785235046218116e-01,1.255427664150255973e-01,-3.886273987977695299e-03,-7.529986433644220156e-03,1.414411766482795096e+00,6.930897228755583228e+00,1.553723103054864385e+00,1.280667320243844554e-01,4.997982093044427643e+00,8.734548646763578422e-03,5.817292065161736025e-02,5.000000000000000000e+00
2.207999999999864116e+01,-5.211290484728398065e-01,8.533066769877173385e+01,4.999442395808416428e+00,1.546213066359059196e+00,2.757671832212683569e-02,8.627914333522028301e+01,0.000000000000000000e+00,8.619999999999321005e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.524120142126336230e-03,5.001868596006878498e+00,3.423975198319492708e-01,1.642710880534623552e+00,1.173705658480544978e-02,-2.460214620607273014e-02,3.415125121999560420e-01,1.390529179514429226e-01,-4.395719968859346238e-03,-7.510036695808519625e-03,1.414411768030360506e+00,6.930901741026809226e+00,1.553736886815415108e+00,1.415769622066425093e-01,4.997472761672524300e+00,1.664494780302325228e-02,5.868143293883270467e-02,5.000000000000000000e+00
2.208199999999864005e+01,-5.208284905563363987e-01,8.534066255469022622e+01,4.999611620926478039e+00,1.546255651675558562e+00,2.758176637329833036e-02,8.628914619158678079e+01,0.000000000000000000e+00,8.620999999999320096e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.524194228449976821e-03,5.001868710035823007e+00,3.423883598776408799e-01,1.643615627639986698e+00,1.209648035074474548e-02,-2.491045211939348428e-02,3.414809780279251528e-01,1.477543510727773179e-01,-4.439344217206375731e-03,-7.481235139859876426e-03,1.414411769664258411e+00,6.930906248757431776e+00,1.553751491004403684e+00,1.502784712149036472e-01,4.997429251789672122e+00,2.129235316751006135e-02,6.048065370326502488e-02,5.000000000000000000e+00
2.208399999999863894e+01,-5.205449160549211474e-01,8.535065709986082538e+01,4.999247077522425364e+00,1.546288267308568942e+00,2.758681457602960713e-02,8.629914904830411615e+01,0.000000000000000000e+00,8.621999999999319186e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.524269956326125053e-03,5.001868823750782234e+00,3.423982046638856525e-01,1.642967397112729211e+00,1.262829689692247792e-02,-2.468979839886050950e-02,3.415068731549568137e-01,1.392628522500327370e-01,-4.595061442290493403e-03,-7.463223695838072658e-03,1.414411771238668569e+00,6.930910757984923620e+00,1.553766887373308148e+00,1.417870464784827256e-01,4.997273648593532513e+00,1.630768106450286581e-02,6.313533253724148975e-02,5.000000000000000000e+00
2.208599999999863783e+01,-5.202868549080557070e-01,8.536065110173493053e+01,4.998661936557783569e+00,1.546305693992977348e+00,2.759186293531500772e-02,8.630915190537238857e+01,0.000000000000000000e+00,8.622999999999318277e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.524348183901652630e-03,5.001868937175330210e+00,3.424101174580246876e-01,1.641923721992894603e+00,1.298404480333585111e-02,-2.433420940177141722e-02,3.415443379568880999e-01,1.265063486787190716e-01,-4.867679792102563852e-03,-7.461193380333908109e-03,1.414411772729133876e+00,6.930915272029023022e+00,1.553782667930868833e+00,1.290306186350451967e-01,4.997001143958679670e+00,8.713365804450885072e-03,6.490649801172092281e-02,5.000000000000000000e+00
2.208799999999863672e+01,-5.200526370764896322e-01,8.537064672951215982e+01,4.999182377832050328e+00,1.546308674988216447e+00,2.759691145582474081e-02,8.631915476279127120e+01,0.000000000000000000e+00,8.623999999999317367e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.524428749020477154e-03,5.001869050092190960e+00,3.424608898494084785e-01,1.640966349256682166e+00,1.308025432108178392e-02,-2.401077283931669221e-02,3.416181257839042140e-01,1.145844295531190243e-01,-4.055178978083162633e-03,-7.473992942655716121e-03,1.414411774029557867e+00,6.930919792903424970e+00,1.553798383652510218e+00,1.171087777370206778e-01,4.997813758197247047e+00,1.490418318873336454e-03,6.539430644590224495e-02,5.000000000000000000e+00
2.208999999999863562e+01,-5.198465688722135880e-01,8.538064243685042243e+01,4.998877053612792665e+00,1.546295383490542408e+00,2.760196014310067197e-02,8.632915762056074982e+01,0.000000000000000000e+00,8.624999999999317879e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.524512087933994745e-03,5.001869162656049639e+00,3.424873859241803764e-01,1.639789781381134626e+00,1.295497018244054672e-02,-2.361064600614035808e-02,3.416725726662168117e-01,1.005095138040110192e-01,-4.015718703931803191e-03,-7.503000161971362658e-03,1.414411775206847466e+00,6.930924323337028348e+00,1.553813580159911778e+00,1.030339425530314990e-01,4.997853331388259157e+00,-6.645837818436434868e-03,6.476392635273631182e-02,5.000000000000000000e+00
2.209199999999863451e+01,-5.196621949698475573e-01,8.539063859755951569e+01,4.998838129818716780e+00,1.546270463056943045e+00,2.760700900140357697e-02,8.633916047868073917e+01,0.000000000000000000e+00,8.625999999999316969e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.524597559407584010e-03,5.001869274829285672e+00,3.425162160335112338e-01,1.638897515897106416e+00,1.256334495143933590e-02,-2.330773585197419562e-02,3.417222669001385715e-01,8.966230615808747084e-02,-3.788194292487112591e-03,-7.543117102972507482e-03,1.414411776270664500e+00,6.930928863389791417e+00,1.553827838026115016e+00,9.218681824602147079e-02,4.998080968363562526e+00,-1.246030382267775821e-02,6.280543216974597553e-02,5.000000000000000000e+00
2.209399999999863340e+01,-5.194546438421305812e-01,8.540063619736710621e+01,4.999842073110137619e+00,1.546258587095952430e+00,2.761205802601962578e-02,8.634916333715095504e+01,0.000000000000000000e+00,8.626999999999316060e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.524680671643854749e-03,5.001869386513176252e+00,3.425263134777805640e-01,1.640034861955985246e+00,1.195721475406749147e-02,-2.369707574052316509e-02,3.417056101764012754e-01,1.012497827883986484e-01,-3.068095794388270292e-03,-7.569250930166582236e-03,1.414411777354495525e+00,6.930933405348647547e+00,1.553841214035459384e+00,1.037743803478062277e-01,4.998801179034897402e+00,-5.938694865109682246e-03,5.978703478188658604e-02,5.000000000000000000e+00
